>> Engine created.
Таблица:  bank
('Екологiчний податок', 0, 0, 63844)
('Екологiчний податок', 0, 0, 71994)
('Екологiчний податок', 0, 0, 0)
('Екологiчний податок', 0, 0, 0)
('Екологiчний податок', 0, 0, 63844)
('Екологiчний податок', 0, 0, 71994)
('Екологiчний податок', 0, 0, 0)
('Екологiчний податок', 0, 0, 0)
('Екологiчний податок', 0, 0, 63844)
('Екологiчний податок', 0, 0, 71994)
('Екологiчний податок', 0, 0, 0)
('Екологiчний податок', 0, 0, 0)
('Екологiчний податок', 0, 0, 63844)
('Екологiчний податок', 0, 0, 71994)
('Екологiчний податок', 0, 0, 0)
('Екологiчний податок', 0, 0, 0)
('Екологiчний податок', 0, 0, 63844)
('Екологiчний податок', 0, 0, 71994)
('Екологiчний податок', 0, 0, 0)
('Екологiчний податок', 0, 0, 0)
('Екологiчний податок', 0, 0, 63844)
('Екологiчний податок', 0, 0, 71994)
('Екологiчний податок', 0, 0, 0)
('Екологiчний податок', 0, 0, 0)
('Екологiчний податок', 0, 0, 63844)
('Екологiчний податок', 0, 0, 71994)
('Екологiчний податок', 0, 0, 0)
('Екологiчний податок', 0, 0, 0)
('Екологiчний податок', 0, 0, 63844)
('Екологiчний податок', 0, 0, 71994)
('Екологiчний податок', 0, 0, 0)
('Екологiчний податок', 0, 0, 0)
('Екологiчний податок', 0, 0, 63844)
('Екологiчний податок', 0, 0, 71994)
('Екологiчний податок', 0, 0, 0)
('Екологiчний податок', 0, 0, 0)
('Екологiчний податок', 0, 0, 63844)
('Екологiчний податок', 0, 0, 71994)
('Єдиний з юр. осiб', 1136640, 145625, 400000)
('Єдиний з фiз. осiб', 0, 0, 0)
('Єдиний з фiз. осiб', 0, 0, 604428)
('Єдиний з фiз. осiб', 0, 6688198, 0)
('Єдиний з фiз. осiб', 0, 6688198, 604428)
('Єдиний з фiз. осiб', 7724042, 0, 0)
('Єдиний з фiз. осiб', 7724042, 0, 604428)
('Єдиний з фiз. осiб', 7724042, 6688198, 0)
('Єдиний з фiз. осiб', 7724042, 6688198, 604428)
('Транспорт', 0, 0, 0)
('Транспорт', 0, 0, 0)
('Транспорт', 0, 0, 0)
('Транспорт', 0, 0, 86800)
('Транспорт', 0, 0, 0)
('Транспорт', 0, 0, 0)
('Транспорт', 0, 0, 0)
('Транспорт', 0, 0, 86800)
('Транспорт', 0, 0, 0)
('Транспорт', 0, 0, 0)
('Транспорт', 0, 0, 0)
('Транспорт', 0, 0, 86800)
('Транспорт', 0, 8173, 0)
('Транспорт', 0, 8173, 0)
('Транспорт', 0, 8173, 0)
('Транспорт', 0, 8173, 86800)
('Транспорт', 0, 0, 0)
('Транспорт', 0, 0, 0)
('Транспорт', 0, 0, 0)
('Транспорт', 0, 0, 86800)
('Транспорт', 0, 0, 0)
('Транспорт', 0, 0, 0)
('Транспорт', 0, 0, 0)
('Транспорт', 0, 0, 86800)
('Транспорт', 0, 0, 0)
('Транспорт', 0, 0, 0)
('Транспорт', 0, 0, 0)
('Транспорт', 0, 0, 86800)
('Транспорт', 0, 8173, 0)
('Транспорт', 0, 8173, 0)
('Транспорт', 0, 8173, 0)
('Транспорт', 0, 8173, 86800)
('Транспорт', 0, 0, 0)
('Транспорт', 0, 0, 0)
('Транспорт', 0, 0, 0)
('Транспорт', 0, 0, 86800)
('Транспорт', 0, 0, 0)
('Транспорт', 0, 0, 0)
('Транспорт', 0, 0, 0)
('Транспорт', 0, 0, 86800)
('Транспорт', 0, 0, 0)
('Транспорт', 0, 0, 0)
('Транспорт', 0, 0, 0)
('Транспорт', 0, 0, 86800)
('Транспорт', 0, 8173, 0)
('Транспорт', 0, 8173, 0)
('Транспорт', 0, 8173, 0)
('Транспорт', 0, 8173, 86800)
('Транспорт', 1555777, 0, 0)
('Транспорт', 1555777, 0, 0)
('Транспорт', 1555777, 0, 0)
('Транспорт', 1555777, 0, 86800)
('Транспорт', 1555777, 0, 0)
('Транспорт', 1555777, 0, 0)
('Транспорт', 1555777, 0, 0)
('Транспорт', 1555777, 0, 86800)
('Транспорт', 1555777, 0, 0)
('Транспорт', 1555777, 0, 0)
('Транспорт', 1555777, 0, 0)
('Транспорт', 1555777, 0, 86800)
('Транспорт', 1555777, 8173, 0)
('Транспорт', 1555777, 8173, 0)
('Транспорт', 1555777, 8173, 0)
('Транспорт', 1555777, 8173, 86800)
('Нерух. майно', 0, 0, 0)
--------------------------------------------------------------------------------
Таблица:  temp_names
('140100', 'ПДВ')
('110200', 'Податок на прибуток')
('210100', 'Частина чистого прибутку')
('130200', 'Вода')
('190600', 'Виноградарство')
('130300', 'Надра')
('210810', 'Пеня у сферi ЗЕД')
('310100', 'Реалізація безх. майна')
('190700', 'Iнші')
('190100', 'Екологiчний податок')
('140107', 'ПДВ перероб. пiдр-в')
('110100', 'Податок на доходи')
('130102', 'Лiсовi ресурси')
('190401', 'Фiксований сiльськогосп.')
('130501', 'Земля юр. осіб')
('130502', 'Оренда юр. осіб')
('130503', 'Земля фіз. осіб')
('130505', 'Оренда фіз. осіб')
('110202', 'Податок на прибуток')
('180400', 'Патенти')
('130299', 'Вода')
('130399', 'Надра')
('220100', 'Плата за лiцензiї')
('310100', 'Реалізація безх. майна')
('240600', 'Iнші')
('180415', 'Патенти (нафтопрод.)')
('190100', 'Екологiчний податок')
('180501', 'Єдиний з юр. осiб')
('180502', 'Єдиний з фiз. осiб')
('120200', 'Транспорт')
('180100', 'Нерух. майно')
--------------------------------------------------------------------------------
